price,duration,emirate,number,character,timestamp
1595000,,dubai,5555,N,07:00.0
1595000,,dubai,5555,L,07:00.0
1595000,,dubai,5555,G,07:00.0
54000,,dubai,5556,V,07:00.1
54000,,dubai,5556,L,07:00.1
54000,,dubai,5556,S,07:00.1
54000,,dubai,5556,W,07:00.1
49000,,dubai,5565,A,07:00.1
49000,,dubai,5565,S,07:00.1
49000,,dubai,5565,E,07:00.1
49000,,dubai,5565,D,07:00.1
150000,,dubai,5566,Q,07:00.0
150000,,dubai,5566,Y,07:00.0
150000,,dubai,5566,U,07:00.0
150000,,dubai,5566,B,07:00.0
10900,,dubai,5624,N,07:00.1
10900,,dubai,5624,T,07:00.1
10900,,dubai,5624,BB,07:00.1
10900,,dubai,5624,A,07:00.1
52000,,dubai,5655,A,07:00.1
52000,,dubai,5655,M,07:00.1
52000,,dubai,5655,O,07:00.1
52000,,dubai,5655,F,07:00.1
19500,,dubai,5676,M,07:00.1
19500,,dubai,5676,U,07:00.1
19500,,dubai,5676,B,07:00.1
19500,,dubai,5676,P,07:00.1
19900,,dubai,5702,N,07:00.0
19900,,dubai,5702,AA,07:00.0
19900,,dubai,5702,C,07:00.0
19900,,dubai,5702,F,07:00.0
9500,,dubai,5708,H,07:00.1
9500,,dubai,5708,K,07:00.1
9500,,dubai,5708,I,07:00.1
9500,,dubai,5708,O,07:00.1
25000,,dubai,5745,X,07:00.0
25000,,dubai,5745,L,07:00.0
25000,,dubai,5745,K,07:00.0
25000,,dubai,5745,M,07:00.0
16900,,dubai,5756,BB,07:00.1
16900,,dubai,5756,D,07:00.1
16900,,dubai,5756,J,07:00.1
16900,,dubai,5756,M,07:00.1
20000,,dubai,5758,F,07:00.1
20000,,dubai,5758,D,07:00.1
20000,,dubai,5758,L,07:00.1
20000,,dubai,5758,O,07:00.1
14500,,dubai,5797,M,07:00.1
14500,,dubai,5797,Q,07:00.1
14500,,dubai,5797,O,07:00.1
14500,,dubai,5797,G,07:00.1
16900,,dubai,5811,U,07:00.1
16900,,dubai,5811,J,07:00.1
16900,,dubai,5811,E,07:00.1
16900,,dubai,5811,P,07:00.1
21000,,dubai,5825,Y,07:00.0
21000,,dubai,5825,X,07:00.0
21000,,dubai,5825,B,07:00.0
21000,,dubai,5825,N,07:00.0
20000,,dubai,5857,G,07:00.1
20000,,dubai,5857,F,07:00.1
20000,,dubai,5857,E,07:00.1
20000,,dubai,5857,S,07:00.1
18000,,dubai,5924,T,07:00.0
18000,,dubai,5924,N,07:00.0
18000,,dubai,5924,O,07:00.0
18000,,dubai,5924,P,07:00.0
10500,,dubai,5948,C,07:00.1
10500,,dubai,5948,K,07:00.1
10500,,dubai,5948,D,07:00.1
10500,,dubai,5948,E,07:00.1
39000,,dubai,5950,O,07:00.0
39000,,dubai,5950,N,07:00.0
39000,,dubai,5950,H,07:00.0
39000,,dubai,5950,M,07:00.0
13900,,dubai,5954,U,07:00.1
13900,,dubai,5954,H,07:00.1
13900,,dubai,5954,BB,07:00.1
13900,,dubai,5954,Z,07:00.1
53000,,dubai,5955,O,07:00.1
53000,,dubai,5955,P,07:00.1
53000,,dubai,5955,S,07:00.1
53000,,dubai,5955,J,07:00.1
59500,,dubai,6010,CC,07:00.0
59500,,dubai,6010,M,07:00.0
59500,,dubai,6010,A,07:00.0
59500,,dubai,6010,V,07:00.0
25500,,dubai,6011,Z,07:00.1
25500,,dubai,6011,O,07:00.1
25500,,dubai,6011,BB,07:00.1
25500,,dubai,6011,DD,07:00.1
19900,,dubai,6084,AA,07:00.0
19900,,dubai,6084,J,07:00.0
19900,,dubai,6084,O,07:00.0
19900,,dubai,6084,E,07:00.0
17000,,dubai,6151,X,07:00.1
17000,,dubai,6151,I,07:00.1
17000,,dubai,6151,AA,07:00.1
17000,,dubai,6151,D,07:00.1
29500,,dubai,6169,O,07:00.0
29500,,dubai,6169,M,07:00.0
29500,,dubai,6169,BB,07:00.0
29500,,dubai,6169,F,07:00.0
19900,,dubai,6180,R,07:00.0
19900,,dubai,6180,J,07:00.0
19900,,dubai,6180,AA,07:00.0
19900,,dubai,6180,W,07:00.0
16700,,dubai,6211,J,07:00.1
16700,,dubai,6211,V,07:00.1
16700,,dubai,6211,F,07:00.1
16700,,dubai,6211,B,07:00.1
7900,,dubai,6219,O,07:00.1
7900,,dubai,6219,X,07:00.1
7900,,dubai,6219,M,07:00.1
7900,,dubai,6219,DD,07:00.1
7300,,dubai,6245,K,07:00.1
7300,,dubai,6245,BB,07:00.1
7300,,dubai,6245,W,07:00.1
7300,,dubai,6245,DD,07:00.1
22000,,dubai,6256,U,07:00.0
22000,,dubai,6256,I,07:00.0
22000,,dubai,6256,G,07:00.0
22000,,dubai,6256,T,07:00.0
14900,,dubai,6265,E,07:00.1
14900,,dubai,6265,P,07:00.1
14900,,dubai,6265,Q,07:00.1
14900,,dubai,6265,AA,07:00.1
9400,,dubai,6304,K,07:00.1
9400,,dubai,6304,L,07:00.1
9400,,dubai,6304,A,07:00.1
9400,,dubai,6304,W,07:00.1
85000,,dubai,6311,V,07:00.0
85000,,dubai,6311,E,07:00.0
85000,,dubai,6311,R,07:00.0
85000,,dubai,6311,W,07:00.0
8500,,dubai,6312,DD,07:00.1
8500,,dubai,6312,U,07:00.1
8500,,dubai,6312,T,07:00.1
8500,,dubai,6312,V,07:00.1
25000,,dubai,6322,K,07:00.0
25000,,dubai,6322,A,07:00.0
25000,,dubai,6322,V,07:00.0
25000,,dubai,6322,B,07:00.0
16500,,dubai,6339,H,07:00.1
16500,,dubai,6339,AA,07:00.1
16500,,dubai,6339,R,07:00.1
16500,,dubai,6339,E,07:00.1
16925,,dubai,6359,I,07:00.0
16925,,dubai,6359,H,07:00.0
16925,,dubai,6359,W,07:00.0
16925,,dubai,6359,S,07:00.0
61000,,dubai,6366,BB,07:00.1
61000,,dubai,6366,M,07:00.1
61000,,dubai,6366,U,07:00.1
61000,,dubai,6366,D,07:00.1
23900,,dubai,6386,F,07:00.0
23900,,dubai,6386,R,07:00.0
23900,,dubai,6386,DD,07:00.0
23900,,dubai,6386,K,07:00.0
19900,,dubai,6387,AA,07:00.0
19900,,dubai,6387,N,07:00.0
19900,,dubai,6387,J,07:00.0
19900,,dubai,6387,F,07:00.0
35000,,dubai,6406,D,07:00.0
35000,,dubai,6406,A,07:00.0
35000,,dubai,6406,K,07:00.0
35000,,dubai,6406,Y,07:00.0
9000,,dubai,6407,H,07:00.1
9000,,dubai,6407,F,07:00.1
9000,,dubai,6407,A,07:00.1
9000,,dubai,6407,P,07:00.1
28900,,dubai,6505,E,07:00.0
28900,,dubai,6505,V,07:00.0
28900,,dubai,6505,U,07:00.0
28900,,dubai,6505,X,07:00.0
25900,,dubai,6548,X,07:00.0
25900,,dubai,6548,CC,07:00.0
25900,,dubai,6548,Y,07:00.0
25900,,dubai,6548,N,07:00.0
22000,,dubai,6552,Z,07:00.0
22000,,dubai,6552,H,07:00.0
22000,,dubai,6552,T,07:00.0
22000,,dubai,6552,K,07:00.0
35000,,dubai,6560,T,07:00.0
35000,,dubai,6560,X,07:00.0
35000,,dubai,6560,BB,07:00.0
35000,,dubai,6560,M,07:00.0
10900,,dubai,6561,K,07:00.1
10900,,dubai,6561,H,07:00.1
10900,,dubai,6561,D,07:00.1
10900,,dubai,6561,V,07:00.1
42000,,dubai,6567,I,07:00.0
42000,,dubai,6567,E,07:00.0
42000,,dubai,6567,H,07:00.0
42000,,dubai,6567,DD,07:00.0
13500,,dubai,6568,X,07:00.1
13500,,dubai,6568,A,07:00.1
13500,,dubai,6568,E,07:00.1
13500,,dubai,6568,L,07:00.1
8600,,dubai,6570,N,07:00.1
8600,,dubai,6570,B,07:00.1
8600,,dubai,6570,M,07:00.1
8600,,dubai,6570,R,07:00.1
330000,,dubai,6600,BB,07:00.0
330000,,dubai,6600,L,07:00.0
330000,,dubai,6600,A,07:00.0
330000,,dubai,6600,G,07:00.0
16900,,dubai,6607,CC,07:00.1
16900,,dubai,6607,A,07:00.1
16900,,dubai,6607,T,07:00.1
16900,,dubai,6607,L,07:00.1
78000,,dubai,6644,W,07:00.1
78000,,dubai,6644,Y,07:00.1
78000,,dubai,6644,G,07:00.1
78000,,dubai,6644,H,07:00.1
99000,,dubai,6660,V,07:00.1
99000,,dubai,6660,K,07:00.1
99000,,dubai,6660,B,07:00.1
99000,,dubai,6660,J,07:00.1
26500,,dubai,6678,X,07:00.1
26500,,dubai,6678,F,07:00.1
26500,,dubai,6678,I,07:00.1
26500,,dubai,6678,E,07:00.1
85000,,dubai,6696,W,07:00.0
85000,,dubai,6696,R,07:00.0
85000,,dubai,6696,DD,07:00.0
85000,,dubai,6696,D,07:00.0
25000,,dubai,6698,M,07:00.1
25000,,dubai,6698,E,07:00.1
25000,,dubai,6698,S,07:00.1
25000,,dubai,6698,AA,07:00.1
8600,,dubai,6750,C,07:00.1
8600,,dubai,6750,N,07:00.1
8600,,dubai,6750,Z,07:00.1
8600,,dubai,6750,R,07:00.1
35000,,dubai,6760,Z,07:00.0
35000,,dubai,6760,BB,07:00.0
35000,,dubai,6760,S,07:00.0
35000,,dubai,6760,G,07:00.0
16900,,dubai,6772,AA,07:00.1
16900,,dubai,6772,K,07:00.1
16900,,dubai,6772,J,07:00.1
16900,,dubai,6772,M,07:00.1
16900,,dubai,6787,M,07:00.1
16900,,dubai,6787,A,07:00.1
16900,,dubai,6787,D,07:00.1
16900,,dubai,6787,Q,07:00.1
16900,,dubai,6799,S,07:00.1
16900,,dubai,6799,F,07:00.1
16900,,dubai,6799,P,07:00.1
16900,,dubai,6799,J,07:00.1
16700,,dubai,6811,W,07:00.1
16700,,dubai,6811,F,07:00.1
16700,,dubai,6811,CC,07:00.1
16700,,dubai,6811,Z,07:00.1
16900,,dubai,6867,O,07:00.1
16900,,dubai,6867,G,07:00.1
16900,,dubai,6867,H,07:00.1
16900,,dubai,6867,W,07:00.1
18500,,dubai,6870,H,07:00.0
18500,,dubai,6870,DD,07:00.0
18500,,dubai,6870,S,07:00.0
18500,,dubai,6870,R,07:00.0
9500,,dubai,6890,AA,07:00.1
9500,,dubai,6890,M,07:00.1
9500,,dubai,6890,X,07:00.1
9500,,dubai,6890,Q,07:00.1
9600,,dubai,6920,D,07:00.1
9600,,dubai,6920,C,07:00.1
9600,,dubai,6920,AA,07:00.1
9600,,dubai,6920,I,07:00.1
35000,,dubai,6939,DD,07:00.0
35000,,dubai,6939,K,07:00.0
35000,,dubai,6939,O,07:00.0
35000,,dubai,6939,I,07:00.0
18500,,dubai,6941,E,07:00.0
18500,,dubai,6941,G,07:00.0
18500,,dubai,6941,L,07:00.0
18500,,dubai,6941,O,07:00.0
11900,,dubai,6967,K,07:00.1
11900,,dubai,6967,V,07:00.1
11900,,dubai,6967,A,07:00.1
11900,,dubai,6967,N,07:00.1
700000,,dubai,6969,Q,07:00.0
700000,,dubai,6969,B,07:00.0
700000,,dubai,6969,BB,07:00.0
700000,,dubai,6969,L,07:00.0
149000,,dubai,6969,Y,07:00.1
149000,,dubai,6969,V,07:00.1
149000,,dubai,6969,M,07:00.1
9600,,dubai,6970,Q,07:00.1
9600,,dubai,6970,AA,07:00.1
9600,,dubai,6970,CC,07:00.1
9600,,dubai,6970,A,07:00.1
9600,,dubai,6980,A,07:00.1
9600,,dubai,6980,X,07:00.1
9600,,dubai,6980,I,07:00.1
9600,,dubai,6980,AA,07:00.1
32000,,dubai,6990,Y,07:00.0
32000,,dubai,6990,J,07:00.0
32000,,dubai,6990,W,07:00.0
32000,,dubai,6990,K,07:00.0
14900,,dubai,6992,X,07:00.1
14900,,dubai,6992,F,07:00.1
14900,,dubai,6992,H,07:00.1
14900,,dubai,6992,Q,07:00.1
69000,,dubai,7010,W,07:00.0
69000,,dubai,7010,BB,07:00.0
69000,,dubai,7010,G,07:00.0
69000,,dubai,7010,J,07:00.0
8900,,dubai,7064,J,07:00.1
8900,,dubai,7064,D,07:00.1
8900,,dubai,7064,F,07:00.1
8900,,dubai,7064,H,07:00.1
31000,,dubai,7066,B,07:00.1
31000,,dubai,7066,S,07:00.1
31000,,dubai,7066,F,07:00.1
31000,,dubai,7066,G,07:00.1
27500,,dubai,7067,R,07:00.0
27500,,dubai,7067,CC,07:00.0
27500,,dubai,7067,Q,07:00.0
27500,,dubai,7067,V,07:00.0
8900,,dubai,7095,BB,07:00.1
8900,,dubai,7095,E,07:00.1
8900,,dubai,7095,K,07:00.1
8900,,dubai,7095,J,07:00.1
63000,,dubai,7100,J,07:00.1
63000,,dubai,7100,R,07:00.1
63000,,dubai,7100,A,07:00.1
63000,,dubai,7100,X,07:00.1
45000,,dubai,7101,G,07:00.0
45000,,dubai,7101,F,07:00.0
45000,,dubai,7101,M,07:00.0
45000,,dubai,7101,S,07:00.0
18900,,dubai,7118,O,07:00.1
18900,,dubai,7118,C,07:00.1
18900,,dubai,7118,S,07:00.1
18900,,dubai,7118,X,07:00.1
17900,,dubai,7137,T,07:00.1
17900,,dubai,7137,G,07:00.1
17900,,dubai,7137,S,07:00.1
17900,,dubai,7137,W,07:00.1
24000,,dubai,7151,Q,07:00.1
24000,,dubai,7151,J,07:00.1
24000,,dubai,7151,CC,07:00.1
24000,,dubai,7151,E,07:00.1
16900,,dubai,7151,B,07:00.1
16900,,dubai,7151,N,07:00.1
16900,,dubai,7151,DD,07:00.1
10900,,dubai,7186,Y,07:00.1
10900,,dubai,7186,DD,07:00.1
10900,,dubai,7186,T,07:00.1
10900,,dubai,7186,U,07:00.1
10500,,dubai,7203,J,07:00.1
10500,,dubai,7203,BB,07:00.1
10500,,dubai,7203,P,07:00.1
10500,,dubai,7203,N,07:00.1
9500,,dubai,7206,Y,07:00.1
9500,,dubai,7206,Q,07:00.1
9500,,dubai,7206,V,07:00.1
9500,,dubai,7206,J,07:00.1
16000,,dubai,7281,T,07:00.0
16000,,dubai,7281,N,07:00.0
16000,,dubai,7281,D,07:00.0
16000,,dubai,7281,Q,07:00.0
16900,,dubai,7311,X,07:00.1
16900,,dubai,7311,V,07:00.1
16900,,dubai,7311,J,07:00.1
16900,,dubai,7311,B,07:00.1
16500,,dubai,7363,BB,07:00.1
16500,,dubai,7363,K,07:00.1
16500,,dubai,7363,CC,07:00.1
16500,,dubai,7363,I,07:00.1
14000,,dubai,7384,D,07:00.0
14000,,dubai,7384,I,07:00.0
14000,,dubai,7384,O,07:00.0
14000,,dubai,7384,T,07:00.0
7900,,dubai,7428,I,07:00.1
7900,,dubai,7428,J,07:00.1
7900,,dubai,7428,L,07:00.1
7900,,dubai,7428,C,07:00.1
14900,,dubai,7442,U,07:00.1
14900,,dubai,7442,AA,07:00.1
14900,,dubai,7442,M,07:00.1
14900,,dubai,7442,P,07:00.1
9000,,dubai,7504,Z,07:00.1
9000,,dubai,7504,C,07:00.1
9000,,dubai,7504,W,07:00.1
9000,,dubai,7504,V,07:00.1
35000,,dubai,7670,N,07:00.0
35000,,dubai,7670,U,07:00.0
35000,,dubai,7670,W,07:00.0
35000,,dubai,7670,V,07:00.0
5500,,dubai,7685,H,07:00.1
5500,,dubai,7685,I,07:00.1
5500,,dubai,7685,L,07:00.1
5500,,dubai,7685,P,07:00.1
9500,,dubai,7690,CC,07:00.1
9500,,dubai,7690,BB,07:00.1
9500,,dubai,7690,DD,07:00.1
9500,,dubai,7690,Z,07:00.1
30000,,dubai,7732,I,07:00.0
30000,,dubai,7732,R,07:00.0
30000,,dubai,7732,T,07:00.0
30000,,dubai,7732,S,07:00.0
270000,,dubai,7771,X,07:00.0
270000,,dubai,7771,L,07:00.0
270000,,dubai,7771,D,07:00.0
270000,,dubai,7771,U,07:00.0
229000,,dubai,7774,L,07:00.0
229000,,dubai,7774,W,07:00.0
229000,,dubai,7774,A,07:00.0
229000,,dubai,7774,M,07:00.0
1295000,,dubai,7777,B,07:00.1
1295000,,dubai,7777,V,07:00.1
1295000,,dubai,7777,X,07:00.1
1295000,,dubai,7777,A,07:00.1
14900,,dubai,7794,A,07:00.1
14900,,dubai,7794,U,07:00.1
14900,,dubai,7794,DD,07:00.1
14900,,dubai,7794,BB,07:00.1
12400,,dubai,7806,F,07:00.1
12400,,dubai,7806,A,07:00.1
12400,,dubai,7806,CC,07:00.1
12400,,dubai,7806,I,07:00.1
10900,,dubai,7831,BB,07:00.1
10900,,dubai,7831,DD,07:00.1
10900,,dubai,7831,K,07:00.1
10900,,dubai,7831,S,07:00.1
7600,,dubai,7836,K,07:00.1
7600,,dubai,7836,BB,07:00.1
7600,,dubai,7836,AA,07:00.1
7600,,dubai,7836,R,07:00.1
109000,,dubai,7860,P,07:00.0
109000,,dubai,7860,H,07:00.0
109000,,dubai,7860,K,07:00.0
109000,,dubai,7860,Y,07:00.0
90000,,dubai,7860,S,07:00.0
90000,,dubai,7860,DD,07:00.0
90000,,dubai,7860,X,07:00.0
90000,,dubai,7860,C,07:00.0
19500,,dubai,7898,A,07:00.1
19500,,dubai,7898,G,07:00.1
19500,,dubai,7898,M,07:00.1
19500,,dubai,7898,D,07:00.1
18500,,dubai,7915,P,07:00.0
18500,,dubai,7915,V,07:00.0
18500,,dubai,7915,Y,07:00.0
18500,,dubai,7915,Q,07:00.0
11900,,dubai,7950,B,07:00.0
11900,,dubai,7950,G,07:00.0
11900,,dubai,7950,Y,07:00.0
11900,,dubai,7950,A,07:00.0
11900,,dubai,7975,Z,07:00.1
11900,,dubai,7975,E,07:00.1
11900,,dubai,7975,G,07:00.1
11900,,dubai,7975,P,07:00.1
14700,,dubai,7993,K,07:00.1
14700,,dubai,7993,Q,07:00.1
14700,,dubai,7993,G,07:00.1
14700,,dubai,7993,E,07:00.1
55000,,dubai,8009,N,07:00.1
55000,,dubai,8009,Q,07:00.1
55000,,dubai,8009,X,07:00.1
55000,,dubai,8009,O,07:00.1
69000,,dubai,8010,I,07:00.0
69000,,dubai,8010,Y,07:00.0
69000,,dubai,8010,V,07:00.0
69000,,dubai,8010,N,07:00.0
17900,,dubai,8019,U,07:00.1
17900,,dubai,8019,F,07:00.1
17900,,dubai,8019,A,07:00.1
17900,,dubai,8019,I,07:00.1
39000,,dubai,8028,P,07:00.0
39000,,dubai,8028,X,07:00.0
39000,,dubai,8028,L,07:00.0
39000,,dubai,8028,AA,07:00.0
299000,,dubai,8055,W,07:00.0
299000,,dubai,8055,P,07:00.0
299000,,dubai,8055,H,07:00.0
299000,,dubai,8055,D,07:00.0
14900,,dubai,8058,AA,07:00.1
14900,,dubai,8058,P,07:00.1
14900,,dubai,8058,Z,07:00.1
14900,,dubai,8058,G,07:00.1
81000,,dubai,8088,Q,07:00.1
81000,,dubai,8088,AA,07:00.1
81000,,dubai,8088,Y,07:00.1
81000,,dubai,8088,S,07:00.1
90000,,dubai,8090,X,07:00.0
90000,,dubai,8090,P,07:00.0
90000,,dubai,8090,DD,07:00.0
90000,,dubai,8090,D,07:00.0
75000,,dubai,8111,U,07:00.1
75000,,dubai,8111,Y,07:00.1
75000,,dubai,8111,J,07:00.1
75000,,dubai,8111,S,07:00.1
59900,,dubai,8120,X,07:00.0
59900,,dubai,8120,G,07:00.0
59900,,dubai,8120,I,07:00.0
59900,,dubai,8120,N,07:00.0
55500,,dubai,8120,E,07:00.0
55500,,dubai,8120,D,07:00.0
55500,,dubai,8120,V,07:00.0
55500,,dubai,8120,S,07:00.0
8400,,dubai,8209,C,07:00.1
8400,,dubai,8209,F,07:00.1
8400,,dubai,8209,CC,07:00.1
8400,,dubai,8209,X,07:00.1
25000,,dubai,8218,J,07:00.0
25000,,dubai,8218,E,07:00.0
25000,,dubai,8218,X,07:00.0
25000,,dubai,8218,D,07:00.0
16500,,dubai,8272,L,07:00.1
16500,,dubai,8272,U,07:00.1
16500,,dubai,8272,BB,07:00.1
16500,,dubai,8272,G,07:00.1
16900,,dubai,8281,S,07:00.1
16900,,dubai,8281,L,07:00.1
16900,,dubai,8281,B,07:00.1
16900,,dubai,8281,CC,07:00.1
16900,,dubai,8299,L,07:00.1
16900,,dubai,8299,DD,07:00.1
16900,,dubai,8299,D,07:00.1
16900,,dubai,8299,V,07:00.1
39500,,dubai,8311,I,07:00.0
39500,,dubai,8311,D,07:00.0
39500,,dubai,8311,G,07:00.0
39500,,dubai,8311,BB,07:00.0
7500,,dubai,8325,DD,07:00.1
7500,,dubai,8325,E,07:00.1
7500,,dubai,8325,O,07:00.1
7500,,dubai,8325,H,07:00.1
14000,,dubai,8374,M,07:00.0
14000,,dubai,8374,I,07:00.0
14000,,dubai,8374,T,07:00.0
14000,,dubai,8374,BB,07:00.0
18500,,dubai,8379,A,07:00.0
18500,,dubai,8379,N,07:00.0
18500,,dubai,8379,BB,07:00.0
18500,,dubai,8379,CC,07:00.0
29000,,dubai,8411,X,07:00.0
29000,,dubai,8411,L,07:00.0
29000,,dubai,8411,T,07:00.0
29000,,dubai,8411,I,07:00.0
15000,,dubai,8418,J,07:00.1
15000,,dubai,8418,M,07:00.1
15000,,dubai,8418,I,07:00.1
15000,,dubai,8418,O,07:00.1
39000,,dubai,8440,O,07:00.0
39000,,dubai,8440,S,07:00.0
39000,,dubai,8440,L,07:00.0
39000,,dubai,8440,Y,07:00.0
15000,,dubai,8451,J,07:00.1
15000,,dubai,8451,D,07:00.1
15000,,dubai,8451,Y,07:00.1
15000,,dubai,8451,Q,07:00.1
6500,,dubai,8453,A,07:00.1
6500,,dubai,8453,Y,07:00.1
6500,,dubai,8453,C,07:00.1
6500,,dubai,8453,J,07:00.1
8500,,dubai,8501,S,07:00.1
8500,,dubai,8501,F,07:00.1
8500,,dubai,8501,C,07:00.1
8500,,dubai,8501,G,07:00.1
3000,,dubai,8521,K,07:00.1
3000,,dubai,8521,X,07:00.1
3000,,dubai,8521,C,07:00.1
3000,,dubai,8521,CC,07:00.1
39000,,dubai,8550,C,07:00.0
39000,,dubai,8550,W,07:00.0
39000,,dubai,8550,I,07:00.0
39000,,dubai,8550,Y,07:00.0
11500,,dubai,8586,Z,07:00.1
11500,,dubai,8586,T,07:00.1
11500,,dubai,8586,S,07:00.1
11500,,dubai,8586,I,07:00.1
17800,,dubai,8590,J,07:00.0
17800,,dubai,8590,A,07:00.0
17800,,dubai,8590,U,07:00.0
17800,,dubai,8590,M,07:00.0
16500,,dubai,8689,BB,07:00.1
16500,,dubai,8689,A,07:00.1
16500,,dubai,8689,I,07:00.1
16500,,dubai,8689,B,07:00.1
25000,,dubai,8748,E,07:00.0
25000,,dubai,8748,S,07:00.0
25000,,dubai,8748,U,07:00.0
25000,,dubai,8748,B,07:00.0
81000,,dubai,8808,D,07:00.1
81000,,dubai,8808,R,07:00.1
81000,,dubai,8808,T,07:00.1
81000,,dubai,8808,J,07:00.1
55000,,dubai,8818,A,07:00.1
55000,,dubai,8818,B,07:00.1
55000,,dubai,8818,L,07:00.1
55000,,dubai,8818,CC,07:00.1
16900,,dubai,8819,B,07:00.1
16900,,dubai,8819,L,07:00.1
16900,,dubai,8819,S,07:00.1
16900,,dubai,8819,Y,07:00.1
15500,,dubai,8876,U,07:00.1
15500,,dubai,8876,CC,07:00.1
15500,,dubai,8876,H,07:00.1
15500,,dubai,8876,N,07:00.1
1500000,,dubai,8888,L,07:00.1
1500000,,dubai,8888,W,07:00.1
1500000,,dubai,8888,D,07:00.1
1500000,,dubai,8888,Z,07:00.1
46000,,dubai,8910,B,07:00.0
46000,,dubai,8910,I,07:00.0
46000,,dubai,8910,CC,07:00.0
46000,,dubai,8910,BB,07:00.0
7500,,dubai,8915,E,07:00.1
7500,,dubai,8915,S,07:00.1
7500,,dubai,8915,AA,07:00.1
7500,,dubai,8915,W,07:00.1
15500,,dubai,8918,T,07:00.1
15500,,dubai,8918,I,07:00.1
15500,,dubai,8918,O,07:00.1
15500,,dubai,8918,X,07:00.1
14500,,dubai,8958,P,07:00.1
14500,,dubai,8958,L,07:00.1
14500,,dubai,8958,V,07:00.1
14500,,dubai,8958,E,07:00.1
14900,,dubai,8959,D,07:00.1
14900,,dubai,8959,S,07:00.1
14900,,dubai,8959,U,07:00.1
14900,,dubai,8959,L,07:00.1
7600,,dubai,8962,Z,07:00.1
7600,,dubai,8962,B,07:00.1
7600,,dubai,8962,A,07:00.1
7600,,dubai,8962,E,07:00.1
15900,,dubai,8984,G,07:00.1
15900,,dubai,8984,Q,07:00.1
15900,,dubai,8984,U,07:00.1
15900,,dubai,8984,AA,07:00.1
137000,,dubai,8998,Q,07:00.0
137000,,dubai,8998,J,07:00.0
137000,,dubai,8998,G,07:00.0
137000,,dubai,8998,D,07:00.0
290000,,dubai,9000,P,07:00.1
290000,,dubai,9000,DD,07:00.1
290000,,dubai,9000,H,07:00.1
290000,,dubai,9000,Z,07:00.1
7500,,dubai,9027,P,07:00.1
7500,,dubai,9027,DD,07:00.1
7500,,dubai,9027,O,07:00.1
7500,,dubai,9027,R,07:00.1
10500,,dubai,9057,C,07:00.1
10500,,dubai,9057,R,07:00.1
10500,,dubai,9057,P,07:00.1
10500,,dubai,9057,Z,07:00.1
65000,,dubai,9060,Y,07:00.0
65000,,dubai,9060,H,07:00.0
65000,,dubai,9060,Q,07:00.0
65000,,dubai,9060,D,07:00.0
69000,,dubai,9080,Q,07:00.0
69000,,dubai,9080,I,07:00.0
69000,,dubai,9080,T,07:00.0
69000,,dubai,9080,X,07:00.0
8900,,dubai,9102,C,07:00.1
8900,,dubai,9102,P,07:00.1
8900,,dubai,9102,V,07:00.1
8900,,dubai,9102,E,07:00.1
330000,,dubai,9111,A,07:00.0
330000,,dubai,9111,BB,07:00.0
330000,,dubai,9111,O,07:00.0
330000,,dubai,9111,R,07:00.0
24900,,dubai,9115,Y,07:00.1
24900,,dubai,9115,AA,07:00.1
24900,,dubai,9115,X,07:00.1
24900,,dubai,9115,BB,07:00.1
16900,,dubai,9121,S,07:00.1
16900,,dubai,9121,CC,07:00.1
16900,,dubai,9121,Q,07:00.1
16900,,dubai,9121,C,07:00.1
7400,,dubai,9132,CC,07:00.1
7400,,dubai,9132,Q,07:00.1
7400,,dubai,9132,B,07:00.1
7400,,dubai,9132,U,07:00.1
15500,,dubai,9149,DD,07:00.1
15500,,dubai,9149,P,07:00.1
15500,,dubai,9149,CC,07:00.1
15500,,dubai,9149,V,07:00.1
16900,,dubai,9161,N,07:00.1
16900,,dubai,9161,U,07:00.1
16900,,dubai,9161,DD,07:00.1
16900,,dubai,9161,V,07:00.1
7400,,dubai,9167,R,07:00.1
7400,,dubai,9167,B,07:00.1
7400,,dubai,9167,Z,07:00.1
7400,,dubai,9167,O,07:00.1
16900,,dubai,9171,V,07:00.1
16900,,dubai,9171,D,07:00.1
16900,,dubai,9171,U,07:00.1
16900,,dubai,9171,Q,07:00.1
35500,,dubai,9180,Q,07:00.0
35500,,dubai,9180,S,07:00.0
35500,,dubai,9180,E,07:00.0
35500,,dubai,9180,Z,07:00.0
22000,,dubai,9192,X,07:00.1
22000,,dubai,9192,C,07:00.1
22000,,dubai,9192,DD,07:00.1
22000,,dubai,9192,P,07:00.1
8900,,dubai,9203,H,07:00.1
8900,,dubai,9203,L,07:00.1
8900,,dubai,9203,U,07:00.1
8900,,dubai,9203,K,07:00.1
18900,,dubai,9209,S,07:00.1
18900,,dubai,9209,P,07:00.1
18900,,dubai,9209,W,07:00.1
18900,,dubai,9209,O,07:00.1
7800,,dubai,9214,F,07:00.1
7800,,dubai,9214,X,07:00.1
7800,,dubai,9214,S,07:00.1
7800,,dubai,9214,K,07:00.1
7500,,dubai,9235,L,07:00.1
7500,,dubai,9235,O,07:00.1
7500,,dubai,9235,W,07:00.1
7500,,dubai,9235,G,07:00.1
17500,,dubai,9269,F,07:00.0
17500,,dubai,9269,L,07:00.0
17500,,dubai,9269,A,07:00.0
17500,,dubai,9269,P,07:00.0
9500,,dubai,9308,A,07:00.1
9500,,dubai,9308,CC,07:00.1
